mouse,day,gc_cluster_id,gc_shank,gc_sc_x,other_cluster_id,other_cell_type,other_shank,shank_dist,agreement
20,14,34,0,-3150.0,103,GC,1,1,0.35714285714285715
20,14,34,0,-3150.0,400,GC,3,3,0.6517857142857143
20,14,34,0,-3150.0,412,GC,3,3,0.6339285714285714
20,14,34,0,-3150.0,37,NGS,0,0,0.7142857142857143
20,14,34,0,-3150.0,57,NGS,0,0,0.5625
20,14,34,0,-3150.0,91,NGS,1,1,0.44642857142857145
20,14,34,0,-3150.0,97,NGS,1,1,0.40625
20,14,34,0,-3150.0,102,NGS,1,1,0.6875
20,14,34,0,-3150.0,105,NGS,1,1,0.48660714285714285
20,14,34,0,-3150.0,108,NGS,1,1,0.53125
20,14,34,0,-3150.0,110,NGS,1,1,0.4107142857142857
20,14,34,0,-3150.0,111,NGS,1,1,0.4330357142857143
20,14,34,0,-3150.0,113,NGS,1,1,0.46875
20,14,34,0,-3150.0,114,NGS,1,1,0.5267857142857143
20,14,34,0,-3150.0,116,NGS,1,1,0.41517857142857145
20,14,34,0,-3150.0,120,NGS,1,1,0.6160714285714286
20,14,34,0,-3150.0,126,NGS,1,1,0.5714285714285714
20,14,34,0,-3150.0,128,NGS,1,1,0.5892857142857143
20,14,34,0,-3150.0,132,NGS,1,1,0.5401785714285714
20,14,34,0,-3150.0,153,NGS,1,1,0.45982142857142855
20,14,34,0,-3150.0,155,NGS,1,1,0.4330357142857143
20,14,34,0,-3150.0,159,NGS,1,1,0.5982142857142857
20,14,34,0,-3150.0,160,NGS,1,1,0.625
20,14,34,0,-3150.0,163,NGS,1,1,0.6517857142857143
20,14,34,0,-3150.0,166,NGS,1,1,0.5625
20,14,34,0,-3150.0,167,NGS,1,1,0.3794642857142857
20,14,34,0,-3150.0,175,NGS,1,1,0.53125
20,14,34,0,-3150.0,179,NGS,1,1,0.6339285714285714
20,14,34,0,-3150.0,182,NGS,1,1,0.5982142857142857
20,14,34,0,-3150.0,185,NGS,1,1,0.3794642857142857
20,14,34,0,-3150.0,186,NGS,1,1,0.6517857142857143
20,14,34,0,-3150.0,189,NGS,1,1,0.5982142857142857
20,14,34,0,-3150.0,190,NGS,1,1,0.34375
20,14,34,0,-3150.0,193,NGS,1,1,0.5267857142857143
20,14,34,0,-3150.0,194,NGS,1,1,0.5580357142857143
20,14,34,0,-3150.0,196,NGS,1,1,0.5223214285714286
20,14,34,0,-3150.0,198,NGS,1,1,0.4107142857142857
20,14,34,0,-3150.0,201,NGS,2,2,0.625
20,14,34,0,-3150.0,202,NGS,2,2,0.3482142857142857
20,14,34,0,-3150.0,208,NGS,2,2,0.6339285714285714
20,14,34,0,-3150.0,210,NGS,2,2,0.6428571428571429
20,14,34,0,-3150.0,217,NGS,2,2,0.6428571428571429
20,14,34,0,-3150.0,219,NGS,2,2,0.5982142857142857
20,14,34,0,-3150.0,225,NGS,2,2,0.30357142857142855
20,14,34,0,-3150.0,226,NGS,2,2,0.4330357142857143
20,14,34,0,-3150.0,227,NGS,2,2,0.38392857142857145
20,14,34,0,-3150.0,228,NGS,2,2,0.3794642857142857
20,14,34,0,-3150.0,231,NGS,2,2,0.3705357142857143
20,14,34,0,-3150.0,234,NGS,2,2,0.6339285714285714
20,14,34,0,-3150.0,239,NGS,2,2,0.5982142857142857
20,14,34,0,-3150.0,242,NGS,2,2,0.34375
20,14,34,0,-3150.0,243,NGS,2,2,0.42857142857142855
20,14,34,0,-3150.0,245,NGS,2,2,0.5178571428571429
20,14,34,0,-3150.0,249,NGS,2,2,0.40625
20,14,34,0,-3150.0,260,NGS,2,2,0.6294642857142857
20,14,34,0,-3150.0,264,NGS,2,2,0.3392857142857143
20,14,34,0,-3150.0,266,NGS,2,2,0.53125
20,14,34,0,-3150.0,270,NGS,2,2,0.6428571428571429
20,14,34,0,-3150.0,271,NGS,2,2,0.5580357142857143
20,14,34,0,-3150.0,273,NGS,2,2,0.4375
20,14,34,0,-3150.0,274,NGS,2,2,0.30357142857142855
20,14,34,0,-3150.0,275,NGS,2,2,0.5669642857142857
20,14,34,0,-3150.0,279,NGS,2,2,0.3392857142857143
20,14,34,0,-3150.0,284,NGS,2,2,0.3392857142857143
20,14,34,0,-3150.0,285,NGS,2,2,0.3794642857142857
20,14,34,0,-3150.0,286,NGS,2,2,0.5803571428571429
20,14,34,0,-3150.0,287,NGS,2,2,0.41517857142857145
20,14,34,0,-3150.0,288,NGS,2,2,0.5982142857142857
20,14,34,0,-3150.0,293,NGS,2,2,0.32142857142857145
20,14,34,0,-3150.0,294,NGS,2,2,0.5
20,14,34,0,-3150.0,295,NGS,2,2,0.5357142857142857
20,14,34,0,-3150.0,297,NGS,2,2,0.4955357142857143
20,14,34,0,-3150.0,298,NGS,2,2,0.5535714285714286
20,14,34,0,-3150.0,299,NGS,2,2,0.5044642857142857
20,14,34,0,-3150.0,300,NGS,2,2,0.5
20,14,34,0,-3150.0,304,NGS,2,2,0.625
20,14,34,0,-3150.0,305,NGS,2,2,0.4955357142857143
20,14,34,0,-3150.0,306,NGS,2,2,0.5491071428571429
20,14,34,0,-3150.0,307,NGS,2,2,0.40625
20,14,34,0,-3150.0,311,NGS,2,2,0.33035714285714285
20,14,34,0,-3150.0,312,NGS,2,2,0.36607142857142855
20,14,34,0,-3150.0,317,NGS,2,2,0.4330357142857143
20,14,34,0,-3150.0,321,NGS,2,2,0.35714285714285715
20,14,34,0,-3150.0,322,NGS,2,2,0.46875
20,14,34,0,-3150.0,323,NGS,2,2,0.5535714285714286
20,14,34,0,-3150.0,326,NGS,2,2,0.4955357142857143
20,14,34,0,-3150.0,327,NGS,2,2,0.4330357142857143
20,14,34,0,-3150.0,329,NGS,2,2,0.6428571428571429
20,14,34,0,-3150.0,330,NGS,2,2,0.41517857142857145
20,14,34,0,-3150.0,331,NGS,2,2,0.45089285714285715
20,14,34,0,-3150.0,334,NGS,2,2,0.6428571428571429
20,14,34,0,-3150.0,337,NGS,3,3,0.53125
20,14,34,0,-3150.0,343,NGS,3,3,0.6071428571428571
20,14,34,0,-3150.0,352,NGS,3,3,0.48214285714285715
20,14,34,0,-3150.0,354,NGS,3,3,0.5535714285714286
20,14,34,0,-3150.0,356,NGS,3,3,0.45089285714285715
20,14,34,0,-3150.0,357,NGS,3,3,0.5
20,14,34,0,-3150.0,359,NGS,3,3,0.6339285714285714
20,14,34,0,-3150.0,360,NGS,3,3,0.38392857142857145
20,14,34,0,-3150.0,363,NGS,3,3,0.5892857142857143
20,14,34,0,-3150.0,364,NGS,3,3,0.38392857142857145
20,14,34,0,-3150.0,369,NGS,3,3,0.6160714285714286
20,14,34,0,-3150.0,371,NGS,3,3,0.5178571428571429
20,14,34,0,-3150.0,372,NGS,3,3,0.5803571428571429
20,14,34,0,-3150.0,378,NGS,3,3,0.5669642857142857
20,14,34,0,-3150.0,383,NGS,3,3,0.48660714285714285
20,14,34,0,-3150.0,397,NGS,3,3,0.48660714285714285
20,14,34,0,-3150.0,404,NGS,3,3,0.6071428571428571
20,14,34,0,-3150.0,416,NGS,3,3,0.4375
20,14,34,0,-3150.0,419,NGS,3,3,0.4330357142857143
20,14,34,0,-3150.0,421,NGS,3,3,0.625
20,14,34,0,-3150.0,428,NGS,3,3,0.4732142857142857
20,14,103,1,-3330.0,34,GC,0,1,0.35714285714285715
20,14,103,1,-3330.0,400,GC,3,2,0.3482142857142857
20,14,103,1,-3330.0,412,GC,3,2,0.49107142857142855
20,14,103,1,-3330.0,37,NGS,0,1,0.39285714285714285
20,14,103,1,-3330.0,57,NGS,0,1,0.33035714285714285
20,14,103,1,-3330.0,91,NGS,1,0,0.625
20,14,103,1,-3330.0,97,NGS,1,0,0.5401785714285714
20,14,103,1,-3330.0,102,NGS,1,0,0.4017857142857143
20,14,103,1,-3330.0,105,NGS,1,0,0.4955357142857143
20,14,103,1,-3330.0,108,NGS,1,0,0.46875
20,14,103,1,-3330.0,110,NGS,1,0,0.44642857142857145
20,14,103,1,-3330.0,111,NGS,1,0,0.38839285714285715
20,14,103,1,-3330.0,113,NGS,1,0,0.45982142857142855
20,14,103,1,-3330.0,114,NGS,1,0,0.45535714285714285
20,14,103,1,-3330.0,116,NGS,1,0,0.47767857142857145
20,14,103,1,-3330.0,120,NGS,1,0,0.41964285714285715
20,14,103,1,-3330.0,126,NGS,1,0,0.5357142857142857
20,14,103,1,-3330.0,128,NGS,1,0,0.42857142857142855
20,14,103,1,-3330.0,132,NGS,1,0,0.5669642857142857
20,14,103,1,-3330.0,153,NGS,1,0,0.6116071428571429
20,14,103,1,-3330.0,155,NGS,1,0,0.5133928571428571
20,14,103,1,-3330.0,159,NGS,1,0,0.41964285714285715
20,14,103,1,-3330.0,160,NGS,1,0,0.4107142857142857
20,14,103,1,-3330.0,163,NGS,1,0,0.4732142857142857
20,14,103,1,-3330.0,166,NGS,1,0,0.4375
20,14,103,1,-3330.0,167,NGS,1,0,0.3705357142857143
20,14,103,1,-3330.0,175,NGS,1,0,0.5401785714285714
20,14,103,1,-3330.0,179,NGS,1,0,0.5625
20,14,103,1,-3330.0,182,NGS,1,0,0.49107142857142855
20,14,103,1,-3330.0,185,NGS,1,0,0.53125
20,14,103,1,-3330.0,186,NGS,1,0,0.4732142857142857
20,14,103,1,-3330.0,189,NGS,1,0,0.41964285714285715
20,14,103,1,-3330.0,190,NGS,1,0,0.5491071428571429
20,14,103,1,-3330.0,193,NGS,1,0,0.4732142857142857
20,14,103,1,-3330.0,194,NGS,1,0,0.45982142857142855
20,14,103,1,-3330.0,196,NGS,1,0,0.38839285714285715
20,14,103,1,-3330.0,198,NGS,1,0,0.6071428571428571
20,14,103,1,-3330.0,201,NGS,2,1,0.42857142857142855
20,14,103,1,-3330.0,202,NGS,2,1,0.5625
20,14,103,1,-3330.0,208,NGS,2,1,0.41964285714285715
20,14,103,1,-3330.0,210,NGS,2,1,0.5357142857142857
20,14,103,1,-3330.0,217,NGS,2,1,0.4642857142857143
20,14,103,1,-3330.0,219,NGS,2,1,0.36607142857142855
20,14,103,1,-3330.0,225,NGS,2,1,0.625
20,14,103,1,-3330.0,226,NGS,2,1,0.47767857142857145
20,14,103,1,-3330.0,227,NGS,2,1,0.5267857142857143
20,14,103,1,-3330.0,228,NGS,2,1,0.5848214285714286
20,14,103,1,-3330.0,231,NGS,2,1,0.5044642857142857
20,14,103,1,-3330.0,234,NGS,2,1,0.4375
20,14,103,1,-3330.0,239,NGS,2,1,0.45535714285714285
20,14,103,1,-3330.0,242,NGS,2,1,0.5133928571428571
20,14,103,1,-3330.0,243,NGS,2,1,0.5892857142857143
20,14,103,1,-3330.0,245,NGS,2,1,0.44642857142857145
20,14,103,1,-3330.0,249,NGS,2,1,0.5401785714285714
20,14,103,1,-3330.0,260,NGS,2,1,0.3705357142857143
20,14,103,1,-3330.0,264,NGS,2,1,0.44642857142857145
20,14,103,1,-3330.0,266,NGS,2,1,0.41517857142857145
20,14,103,1,-3330.0,270,NGS,2,1,0.5357142857142857
20,14,103,1,-3330.0,271,NGS,2,1,0.53125
20,14,103,1,-3330.0,273,NGS,2,1,0.5267857142857143
20,14,103,1,-3330.0,274,NGS,2,1,0.5178571428571429
20,14,103,1,-3330.0,275,NGS,2,1,0.48660714285714285
20,14,103,1,-3330.0,279,NGS,2,1,0.5892857142857143
20,14,103,1,-3330.0,284,NGS,2,1,0.5892857142857143
20,14,103,1,-3330.0,285,NGS,2,1,0.47767857142857145
20,14,103,1,-3330.0,286,NGS,2,1,0.38392857142857145
20,14,103,1,-3330.0,287,NGS,2,1,0.6919642857142857
20,14,103,1,-3330.0,288,NGS,2,1,0.4017857142857143
20,14,103,1,-3330.0,293,NGS,2,1,0.5535714285714286
20,14,103,1,-3330.0,294,NGS,2,1,0.5178571428571429
20,14,103,1,-3330.0,295,NGS,2,1,0.5535714285714286
20,14,103,1,-3330.0,297,NGS,2,1,0.6830357142857143
20,14,103,1,-3330.0,298,NGS,2,1,0.5357142857142857
20,14,103,1,-3330.0,299,NGS,2,1,0.47767857142857145
20,14,103,1,-3330.0,300,NGS,2,1,0.44642857142857145
20,14,103,1,-3330.0,304,NGS,2,1,0.32142857142857145
20,14,103,1,-3330.0,305,NGS,2,1,0.48660714285714285
20,14,103,1,-3330.0,306,NGS,2,1,0.3794642857142857
20,14,103,1,-3330.0,307,NGS,2,1,0.6294642857142857
20,14,103,1,-3330.0,311,NGS,2,1,0.5803571428571429
20,14,103,1,-3330.0,312,NGS,2,1,0.4732142857142857
20,14,103,1,-3330.0,317,NGS,2,1,0.35267857142857145
20,14,103,1,-3330.0,321,NGS,2,1,0.6071428571428571
20,14,103,1,-3330.0,322,NGS,2,1,0.5133928571428571
20,14,103,1,-3330.0,323,NGS,2,1,0.5535714285714286
20,14,103,1,-3330.0,326,NGS,2,1,0.46875
20,14,103,1,-3330.0,327,NGS,2,1,0.45982142857142855
20,14,103,1,-3330.0,329,NGS,2,1,0.39285714285714285
20,14,103,1,-3330.0,330,NGS,2,1,0.5669642857142857
20,14,103,1,-3330.0,331,NGS,2,1,0.53125
20,14,103,1,-3330.0,334,NGS,2,1,0.4107142857142857
20,14,103,1,-3330.0,337,NGS,3,2,0.5401785714285714
20,14,103,1,-3330.0,343,NGS,3,2,0.48214285714285715
20,14,103,1,-3330.0,352,NGS,3,2,0.42857142857142855
20,14,103,1,-3330.0,354,NGS,3,2,0.48214285714285715
20,14,103,1,-3330.0,356,NGS,3,2,0.40625
20,14,103,1,-3330.0,357,NGS,3,2,0.5178571428571429
20,14,103,1,-3330.0,359,NGS,3,2,0.49107142857142855
20,14,103,1,-3330.0,360,NGS,3,2,0.6160714285714286
20,14,103,1,-3330.0,363,NGS,3,2,0.5714285714285714
20,14,103,1,-3330.0,364,NGS,3,2,0.5803571428571429
20,14,103,1,-3330.0,369,NGS,3,2,0.45535714285714285
20,14,103,1,-3330.0,371,NGS,3,2,0.4642857142857143
20,14,103,1,-3330.0,372,NGS,3,2,0.38392857142857145
20,14,103,1,-3330.0,378,NGS,3,2,0.5223214285714286
20,14,103,1,-3330.0,383,NGS,3,2,0.5491071428571429
20,14,103,1,-3330.0,397,NGS,3,2,0.53125
20,14,103,1,-3330.0,404,NGS,3,2,0.35714285714285715
20,14,103,1,-3330.0,416,NGS,3,2,0.6160714285714286
20,14,103,1,-3330.0,419,NGS,3,2,0.42410714285714285
20,14,103,1,-3330.0,421,NGS,3,2,0.5892857142857143
20,14,103,1,-3330.0,428,NGS,3,2,0.5267857142857143
20,14,400,3,-3655.779116835892,34,GC,0,3,0.6517857142857143
20,14,400,3,-3655.779116835892,103,GC,1,2,0.3482142857142857
20,14,400,3,-3655.779116835892,412,GC,3,0,0.6785714285714286
20,14,400,3,-3655.779116835892,37,NGS,0,3,0.8839285714285714
20,14,400,3,-3655.779116835892,57,NGS,0,3,0.5178571428571429
20,14,400,3,-3655.779116835892,91,NGS,1,2,0.36607142857142855
20,14,400,3,-3655.779116835892,97,NGS,1,2,0.27232142857142855
20,14,400,3,-3655.779116835892,102,NGS,1,2,0.8392857142857143
20,14,400,3,-3655.779116835892,105,NGS,1,2,0.6026785714285714
20,14,400,3,-3655.779116835892,108,NGS,1,2,0.6830357142857143
20,14,400,3,-3655.779116835892,110,NGS,1,2,0.2767857142857143
20,14,400,3,-3655.779116835892,111,NGS,1,2,0.3169642857142857
20,14,400,3,-3655.779116835892,113,NGS,1,2,0.22767857142857142
20,14,400,3,-3655.779116835892,114,NGS,1,2,0.3392857142857143
20,14,400,3,-3655.779116835892,116,NGS,1,2,0.3705357142857143
20,14,400,3,-3655.779116835892,120,NGS,1,2,0.7678571428571429
20,14,400,3,-3655.779116835892,126,NGS,1,2,0.7053571428571429
20,14,400,3,-3655.779116835892,128,NGS,1,2,0.7232142857142857
20,14,400,3,-3655.779116835892,132,NGS,1,2,0.5669642857142857
20,14,400,3,-3655.779116835892,153,NGS,1,2,0.4330357142857143
20,14,400,3,-3655.779116835892,155,NGS,1,2,0.22767857142857142
20,14,400,3,-3655.779116835892,159,NGS,1,2,0.6785714285714286
20,14,400,3,-3655.779116835892,160,NGS,1,2,0.8125
20,14,400,3,-3655.779116835892,163,NGS,1,2,0.7678571428571429
20,14,400,3,-3655.779116835892,166,NGS,1,2,0.6964285714285714
20,14,400,3,-3655.779116835892,167,NGS,1,2,0.3705357142857143
20,14,400,3,-3655.779116835892,175,NGS,1,2,0.59375
20,14,400,3,-3655.779116835892,179,NGS,1,2,0.6785714285714286
20,14,400,3,-3655.779116835892,182,NGS,1,2,0.7857142857142857
20,14,400,3,-3655.779116835892,185,NGS,1,2,0.3705357142857143
20,14,400,3,-3655.779116835892,186,NGS,1,2,0.6428571428571429
20,14,400,3,-3655.779116835892,189,NGS,1,2,0.8214285714285714
20,14,400,3,-3655.779116835892,190,NGS,1,2,0.40625
20,14,400,3,-3655.779116835892,193,NGS,1,2,0.6607142857142857
20,14,400,3,-3655.779116835892,194,NGS,1,2,0.4955357142857143
20,14,400,3,-3655.779116835892,196,NGS,1,2,0.42410714285714285
20,14,400,3,-3655.779116835892,198,NGS,1,2,0.5803571428571429
20,14,400,3,-3655.779116835892,201,NGS,2,1,0.7946428571428571
20,14,400,3,-3655.779116835892,202,NGS,2,1,0.21428571428571427
20,14,400,3,-3655.779116835892,208,NGS,2,1,0.7142857142857143
20,14,400,3,-3655.779116835892,210,NGS,2,1,0.6160714285714286
20,14,400,3,-3655.779116835892,217,NGS,2,1,0.7767857142857143
20,14,400,3,-3655.779116835892,219,NGS,2,1,0.75
20,14,400,3,-3655.779116835892,225,NGS,2,1,0.15178571428571427
20,14,400,3,-3655.779116835892,226,NGS,2,1,0.4419642857142857
20,14,400,3,-3655.779116835892,227,NGS,2,1,0.4107142857142857
20,14,400,3,-3655.779116835892,228,NGS,2,1,0.24553571428571427
20,14,400,3,-3655.779116835892,231,NGS,2,1,0.34375
20,14,400,3,-3655.779116835892,234,NGS,2,1,0.7678571428571429
20,14,400,3,-3655.779116835892,239,NGS,2,1,0.5892857142857143
20,14,400,3,-3655.779116835892,242,NGS,2,1,0.38839285714285715
20,14,400,3,-3655.779116835892,243,NGS,2,1,0.41964285714285715
20,14,400,3,-3655.779116835892,245,NGS,2,1,0.5446428571428571
20,14,400,3,-3655.779116835892,249,NGS,2,1,0.23660714285714285
20,14,400,3,-3655.779116835892,260,NGS,2,1,0.6919642857142857
20,14,400,3,-3655.779116835892,264,NGS,2,1,0.22321428571428573
20,14,400,3,-3655.779116835892,266,NGS,2,1,0.5223214285714286
20,14,400,3,-3655.779116835892,270,NGS,2,1,0.7053571428571429
20,14,400,3,-3655.779116835892,271,NGS,2,1,0.53125
20,14,400,3,-3655.779116835892,273,NGS,2,1,0.4107142857142857
20,14,400,3,-3655.779116835892,274,NGS,2,1,0.29464285714285715
20,14,400,3,-3655.779116835892,275,NGS,2,1,0.6651785714285714
20,14,400,3,-3655.779116835892,279,NGS,2,1,0.15178571428571427
20,14,400,3,-3655.779116835892,284,NGS,2,1,0.13392857142857142
20,14,400,3,-3655.779116835892,285,NGS,2,1,0.24553571428571427
20,14,400,3,-3655.779116835892,286,NGS,2,1,0.5357142857142857
20,14,400,3,-3655.779116835892,287,NGS,2,1,0.3169642857142857
20,14,400,3,-3655.779116835892,288,NGS,2,1,0.6607142857142857
20,14,400,3,-3655.779116835892,293,NGS,2,1,0.16964285714285715
20,14,400,3,-3655.779116835892,294,NGS,2,1,0.4732142857142857
20,14,400,3,-3655.779116835892,295,NGS,2,1,0.3482142857142857
20,14,400,3,-3655.779116835892,297,NGS,2,1,0.5580357142857143
20,14,400,3,-3655.779116835892,298,NGS,2,1,0.4732142857142857
20,14,400,3,-3655.779116835892,299,NGS,2,1,0.5491071428571429
20,14,400,3,-3655.779116835892,300,NGS,2,1,0.22321428571428573
20,14,400,3,-3655.779116835892,304,NGS,2,1,0.8303571428571429
20,14,400,3,-3655.779116835892,305,NGS,2,1,0.29017857142857145
20,14,400,3,-3655.779116835892,306,NGS,2,1,0.5580357142857143
20,14,400,3,-3655.779116835892,307,NGS,2,1,0.41517857142857145
20,14,400,3,-3655.779116835892,311,NGS,2,1,0.17857142857142858
20,14,400,3,-3655.779116835892,312,NGS,2,1,0.32142857142857145
20,14,400,3,-3655.779116835892,317,NGS,2,1,0.42410714285714285
20,14,400,3,-3655.779116835892,321,NGS,2,1,0.25892857142857145
20,14,400,3,-3655.779116835892,322,NGS,2,1,0.65625
20,14,400,3,-3655.779116835892,323,NGS,2,1,0.7053571428571429
20,14,400,3,-3655.779116835892,326,NGS,2,1,0.48660714285714285
20,14,400,3,-3655.779116835892,327,NGS,2,1,0.3705357142857143
20,14,400,3,-3655.779116835892,329,NGS,2,1,0.8125
20,14,400,3,-3655.779116835892,330,NGS,2,1,0.7098214285714286
20,14,400,3,-3655.779116835892,331,NGS,2,1,0.33482142857142855
20,14,400,3,-3655.779116835892,334,NGS,2,1,0.8482142857142857
20,14,400,3,-3655.779116835892,337,NGS,3,0,0.6473214285714286
20,14,400,3,-3655.779116835892,343,NGS,3,0,0.6875
20,14,400,3,-3655.779116835892,352,NGS,3,0,0.5446428571428571
20,14,400,3,-3655.779116835892,354,NGS,3,0,0.5625
20,14,400,3,-3655.779116835892,356,NGS,3,0,0.45982142857142855
20,14,400,3,-3655.779116835892,357,NGS,3,0,0.5803571428571429
20,14,400,3,-3655.779116835892,359,NGS,3,0,0.6964285714285714
20,14,400,3,-3655.779116835892,360,NGS,3,0,0.35714285714285715
20,14,400,3,-3655.779116835892,363,NGS,3,0,0.7053571428571429
20,14,400,3,-3655.779116835892,364,NGS,3,0,0.2857142857142857
20,14,400,3,-3655.779116835892,369,NGS,3,0,0.7142857142857143
20,14,400,3,-3655.779116835892,371,NGS,3,0,0.5803571428571429
20,14,400,3,-3655.779116835892,372,NGS,3,0,0.5535714285714286
20,14,400,3,-3655.779116835892,378,NGS,3,0,0.45089285714285715
20,14,400,3,-3655.779116835892,383,NGS,3,0,0.35267857142857145
20,14,400,3,-3655.779116835892,397,NGS,3,0,0.5848214285714286
20,14,400,3,-3655.779116835892,404,NGS,3,0,0.8125
20,14,400,3,-3655.779116835892,416,NGS,3,0,0.5178571428571429
20,14,400,3,-3655.779116835892,419,NGS,3,0,0.26339285714285715
20,14,400,3,-3655.779116835892,421,NGS,3,0,0.5446428571428571
20,14,400,3,-3655.779116835892,428,NGS,3,0,0.26785714285714285
20,14,412,3,-3655.888527868073,34,GC,0,3,0.6339285714285714
20,14,412,3,-3655.888527868073,103,GC,1,2,0.49107142857142855
20,14,412,3,-3655.888527868073,400,GC,3,0,0.6785714285714286
20,14,412,3,-3655.888527868073,37,NGS,0,3,0.7767857142857143
20,14,412,3,-3655.888527868073,57,NGS,0,3,0.5714285714285714
20,14,412,3,-3655.888527868073,91,NGS,1,2,0.49107142857142855
20,14,412,3,-3655.888527868073,97,NGS,1,2,0.4330357142857143
20,14,412,3,-3655.888527868073,102,NGS,1,2,0.75
20,14,412,3,-3655.888527868073,105,NGS,1,2,0.6383928571428571
20,14,412,3,-3655.888527868073,108,NGS,1,2,0.59375
20,14,412,3,-3655.888527868073,110,NGS,1,2,0.4017857142857143
20,14,412,3,-3655.888527868073,111,NGS,1,2,0.45982142857142855
20,14,412,3,-3655.888527868073,113,NGS,1,2,0.40625
20,14,412,3,-3655.888527868073,114,NGS,1,2,0.39285714285714285
20,14,412,3,-3655.888527868073,116,NGS,1,2,0.5491071428571429
20,14,412,3,-3655.888527868073,120,NGS,1,2,0.6964285714285714
20,14,412,3,-3655.888527868073,126,NGS,1,2,0.6339285714285714
20,14,412,3,-3655.888527868073,128,NGS,1,2,0.6517857142857143
20,14,412,3,-3655.888527868073,132,NGS,1,2,0.6205357142857143
20,14,412,3,-3655.888527868073,153,NGS,1,2,0.5758928571428571
20,14,412,3,-3655.888527868073,155,NGS,1,2,0.35267857142857145
20,14,412,3,-3655.888527868073,159,NGS,1,2,0.6785714285714286
20,14,412,3,-3655.888527868073,160,NGS,1,2,0.7232142857142857
20,14,412,3,-3655.888527868073,163,NGS,1,2,0.7321428571428571
20,14,412,3,-3655.888527868073,166,NGS,1,2,0.625
20,14,412,3,-3655.888527868073,167,NGS,1,2,0.38839285714285715
20,14,412,3,-3655.888527868073,175,NGS,1,2,0.6294642857142857
20,14,412,3,-3655.888527868073,179,NGS,1,2,0.6785714285714286
20,14,412,3,-3655.888527868073,182,NGS,1,2,0.7142857142857143
20,14,412,3,-3655.888527868073,185,NGS,1,2,0.5133928571428571
20,14,412,3,-3655.888527868073,186,NGS,1,2,0.6964285714285714
20,14,412,3,-3655.888527868073,189,NGS,1,2,0.6785714285714286
20,14,412,3,-3655.888527868073,190,NGS,1,2,0.53125
20,14,412,3,-3655.888527868073,193,NGS,1,2,0.5892857142857143
20,14,412,3,-3655.888527868073,194,NGS,1,2,0.5133928571428571
20,14,412,3,-3655.888527868073,196,NGS,1,2,0.53125
20,14,412,3,-3655.888527868073,198,NGS,1,2,0.4732142857142857
20,14,412,3,-3655.888527868073,201,NGS,2,1,0.7053571428571429
20,14,412,3,-3655.888527868073,202,NGS,2,1,0.21428571428571427
20,14,412,3,-3655.888527868073,208,NGS,2,1,0.5892857142857143
20,14,412,3,-3655.888527868073,210,NGS,2,1,0.5982142857142857
20,14,412,3,-3655.888527868073,217,NGS,2,1,0.6875
20,14,412,3,-3655.888527868073,219,NGS,2,1,0.6785714285714286
20,14,412,3,-3655.888527868073,225,NGS,2,1,0.25892857142857145
20,14,412,3,-3655.888527868073,226,NGS,2,1,0.47767857142857145
20,14,412,3,-3655.888527868073,227,NGS,2,1,0.2857142857142857
20,14,412,3,-3655.888527868073,228,NGS,2,1,0.40625
20,14,412,3,-3655.888527868073,231,NGS,2,1,0.39732142857142855
20,14,412,3,-3655.888527868073,234,NGS,2,1,0.6964285714285714
20,14,412,3,-3655.888527868073,239,NGS,2,1,0.6071428571428571
20,14,412,3,-3655.888527868073,242,NGS,2,1,0.4955357142857143
20,14,412,3,-3655.888527868073,243,NGS,2,1,0.36607142857142855
20,14,412,3,-3655.888527868073,245,NGS,2,1,0.6160714285714286
20,14,412,3,-3655.888527868073,249,NGS,2,1,0.34375
20,14,412,3,-3655.888527868073,260,NGS,2,1,0.6026785714285714
20,14,412,3,-3655.888527868073,264,NGS,2,1,0.29464285714285715
20,14,412,3,-3655.888527868073,266,NGS,2,1,0.46875
20,14,412,3,-3655.888527868073,270,NGS,2,1,0.6517857142857143
20,14,412,3,-3655.888527868073,271,NGS,2,1,0.45982142857142855
20,14,412,3,-3655.888527868073,273,NGS,2,1,0.44642857142857145
20,14,412,3,-3655.888527868073,274,NGS,2,1,0.33035714285714285
20,14,412,3,-3655.888527868073,275,NGS,2,1,0.6473214285714286
20,14,412,3,-3655.888527868073,279,NGS,2,1,0.24107142857142858
20,14,412,3,-3655.888527868073,284,NGS,2,1,0.22321428571428573
20,14,412,3,-3655.888527868073,285,NGS,2,1,0.38839285714285715
20,14,412,3,-3655.888527868073,286,NGS,2,1,0.6607142857142857
20,14,412,3,-3655.888527868073,287,NGS,2,1,0.5133928571428571
20,14,412,3,-3655.888527868073,288,NGS,2,1,0.6071428571428571
20,14,412,3,-3655.888527868073,293,NGS,2,1,0.25892857142857145
20,14,412,3,-3655.888527868073,294,NGS,2,1,0.5625
20,14,412,3,-3655.888527868073,295,NGS,2,1,0.49107142857142855
20,14,412,3,-3655.888527868073,297,NGS,2,1,0.6473214285714286
20,14,412,3,-3655.888527868073,298,NGS,2,1,0.4375
20,14,412,3,-3655.888527868073,299,NGS,2,1,0.38839285714285715
20,14,412,3,-3655.888527868073,300,NGS,2,1,0.4017857142857143
20,14,412,3,-3655.888527868073,304,NGS,2,1,0.7053571428571429
20,14,412,3,-3655.888527868073,305,NGS,2,1,0.48660714285714285
